CustomerID,Age,Gender,Tenure_Months,Monthly_Charges,Total_Charges,Contract,Payment_Method,Internet_Service,Online_Security,Tech_Support,Num_Complaints,Satisfaction_Score,Num_Products,Warehouse_To_Home_KM,Days_Since_Last_Order,Cashback_Amount,Coupons_Used,Marital_Status,Preferred_Device,Churn
CUST-05976,33.0,Female,40,103.61,4128.04,Two Year,Mailed Check,Fiber Optic,Yes,No Internet,2,5.0,3,11.2,29.0,120.19,1,Married,Mobile,No
CUST-05977,65.0,Female,20,19.09,332.66,Month-to-Month,Bank Transfer,Fiber Optic,No,No,2,5.0,4,3.9,30.0,7.12,1,Married,Mobile,Yes
CUST-05978,50.0,Female,6,106.57,569.14,Month-to-Month,Bank Transfer,Fiber Optic,No,No,1,3.0,2,2.3,20.0,143.89,3,Single,Mobile,Yes
CUST-05979,45.0,Male,54,25.51,1477.93,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,3,3.0,3,2.3,6.0,283.14,1,Married,Mobile,Yes
CUST-05980,48.0,Female,1,103.12,104.48,Month-to-Month,Credit Card,Fiber Optic,Yes,No Internet,1,4.0,2,26.0,54.0,244.59,2,Married,Mobile,No
CUST-05981,28.0,Male,5,46.02,262.21,One Year,Credit Card,Fiber Optic,No Internet,Yes,1,4.0,3,10.4,40.0,59.78,0,Single,Desktop,No
CUST-05982,64.0,Female,33,79.01,2607.64,Month-to-Month,Credit Card,Fiber Optic,No,No,0,4.0,1,20.0,14.0,84.72,5,Married,Mobile,No
CUST-05983,69.0,Male,29,21.81,634.81,Month-to-Month,Credit Card,DSL,No,No,1,1.0,1,49.2,82.0,292.86,2,Married,Desktop,Yes
CUST-05984,47.0,Male,8,95.12,757.85,Month-to-Month,Credit Card,None,No Internet,No,3,2.0,2,23.6,12.0,17.95,4,Married,Tablet,No
CUST-05985,64.0,Male,1,29.17,0.0,Month-to-Month,Electronic Check,None,No Internet,No,0,2.0,4,2.6,1.0,136.21,1,Single,Mobile,No
CUST-05986,34.0,Male,46,59.07,2641.5,Two Year,Electronic Check,None,Yes,Yes,2,3.0,4,8.2,9.0,266.1,0,Single,Desktop,No
CUST-05987,30.0,Female,9,99.74,916.97,Two Year,Mailed Check,Fiber Optic,No,No Internet,2,2.0,3,10.3,13.0,209.21,3,Divorced,Desktop,No
CUST-05988,42.0,Male,5,87.53,447.04,One Year,Bank Transfer,Fiber Optic,No,No,1,4.0,1,18.1,51.0,294.7,1,Married,Mobile,No
CUST-05989,48.0,Female,17,18.6,363.11,Month-to-Month,Credit Card,None,No Internet,No,3,,3,50.2,46.0,292.54,2,Divorced,Mobile,Yes
CUST-05990,36.0,Male,57,58.3,3359.87,Two Year,Mailed Check,DSL,Yes,No,2,4.0,1,5.0,16.0,225.69,2,Married,Mobile,No
CUST-05991,49.0,Male,1,22.19,0.0,Two Year,Electronic Check,None,No,Yes,2,5.0,2,29.6,36.0,145.92,0,Divorced,Mobile,No
CUST-05992,46.0,Female,34,85.35,2958.53,Two Year,Electronic Check,DSL,No,No,4,3.0,2,1.1,7.0,187.2,2,Married,Desktop,No
CUST-05993,28.0,Female,20,114.89,2336.05,One Year,Credit Card,DSL,No Internet,No,3,,4,30.8,66.0,238.15,2,Married,Mobile,No
CUST-05994,49.0,Male,13,83.53,1120.43,Month-to-Month,Mailed Check,DSL,No Internet,No,0,2.0,3,17.8,1.0,,4,Divorced,Mobile,No
CUST-05995,54.0,Male,32,40.44,1406.55,Month-to-Month,Credit Card,Fiber Optic,No,No,1,3.0,1,1.0,15.0,137.54,2,Married,Tablet,Yes
CUST-05996,44.0,Female,72,53.52,3955.64,Two Year,Credit Card,DSL,No,No Internet,1,4.0,4,14.2,49.0,200.19,4,Single,Tablet,No
CUST-05997,58.0,Male,6,115.67,728.52,Two Year,Electronic Check,DSL,No Internet,No,2,2.0,2,40.2,21.0,81.41,2,Married,Mobile,No
CUST-05998,24.0,Female,3,40.41,149.49,Month-to-Month,Electronic Check,Fiber Optic,No,No,3,4.0,3,8.5,50.0,197.15,4,Single,Desktop,Yes
CUST-05999,48.0,Female,58,74.15,4354.78,Month-to-Month,Credit Card,Fiber Optic,No Internet,Yes,0,3.0,3,1.9,5.0,43.8,1,Married,Tablet,No
CUST-06000,25.0,Male,26,58.05,1480.1,One Year,Electronic Check,None,No Internet,Yes,2,5.0,5,67.1,8.0,125.84,4,Divorced,Mobile,No
CUST-06001,26.0,Male,13,94.83,1204.3,Two Year,Electronic Check,DSL,No Internet,No,0,3.0,2,8.1,15.0,30.58,0,Divorced,Mobile,No
CUST-06002,33.0,Male,20,104.74,2128.47,One Year,Electronic Check,DSL,Yes,Yes,2,1.0,4,11.3,58.0,253.08,2,Married,Desktop,No
CUST-06003,28.0,Male,32,52.08,1623.74,One Year,Credit Card,DSL,No,No,1,3.0,2,51.3,94.0,90.79,1,Divorced,Mobile,No
CUST-06004,34.0,Female,35,84.04,2971.04,Month-to-Month,Credit Card,Fiber Optic,No,No Internet,1,3.0,5,13.2,1.0,277.87,3,Married,Mobile,No
CUST-06005,39.0,Female,60,72.9,4381.84,Month-to-Month,Bank Transfer,Fiber Optic,No,No,1,3.0,2,16.9,84.0,236.39,4,Single,Mobile,Yes
CUST-06006,53.0,Female,13,45.84,553.11,One Year,Mailed Check,DSL,No,No,0,3.0,3,,35.0,94.59,0,Single,Mobile,No
CUST-06007,37.0,Female,8,45.19,362.81,Two Year,Credit Card,Fiber Optic,No,Yes,2,5.0,5,21.0,19.0,181.06,2,Single,Mobile,No
CUST-06008,,Male,24,71.86,1789.89,Month-to-Month,Bank Transfer,None,No,Yes,2,3.0,1,24.2,,132.19,1,Married,Mobile,No
CUST-06009,57.0,Female,12,33.4,404.92,Month-to-Month,Credit Card,DSL,No Internet,Yes,1,3.0,3,1.2,10.0,241.82,5,Married,Tablet,No
CUST-06010,30.0,Male,21,99.08,2085.01,One Year,Credit Card,Fiber Optic,No,No,0,4.0,5,40.8,32.0,205.9,1,Single,Desktop,No
CUST-06011,41.0,Female,13,24.9,340.15,Month-to-Month,Mailed Check,DSL,Yes,No,1,3.0,5,11.8,16.0,196.14,2,Married,Desktop,Yes
CUST-06012,48.0,Male,3,27.46,105.34,One Year,Credit Card,DSL,Yes,Yes,1,2.0,1,11.4,0.0,217.89,2,Divorced,Mobile,No
CUST-06013,44.0,Female,15,52.22,766.76,One Year,Electronic Check,DSL,Yes,No,2,5.0,1,27.1,101.0,126.38,3,Single,Mobile,No
CUST-06014,57.0,Female,28,29.81,852.19,One Year,Bank Transfer,Fiber Optic,No Internet,No,0,1.0,2,5.5,32.0,,5,Married,Desktop,No
CUST-06015,48.0,Male,38,65.57,2439.21,Two Year,Credit Card,Fiber Optic,No Internet,No,0,4.0,3,16.0,46.0,105.38,2,Single,Tablet,No
CUST-06016,29.0,Male,16,57.97,887.57,Month-to-Month,Mailed Check,None,No,No,3,5.0,3,5.7,30.0,48.08,1,Divorced,Desktop,Yes
CUST-06017,72.0,Female,4,90.18,327.16,One Year,Electronic Check,None,No,Yes,2,3.0,3,21.5,37.0,108.73,4,Married,Mobile,Yes
CUST-06018,44.0,Male,12,113.3,1383.09,Month-to-Month,Electronic Check,Fiber Optic,No,No,1,2.0,3,8.5,1.0,189.54,1,Single,Tablet,Yes
CUST-06019,39.0,Female,37,93.36,3462.33,Two Year,Electronic Check,DSL,Yes,No,1,3.0,1,3.1,14.0,94.27,1,Divorced,Desktop,No
CUST-06020,55.0,Female,12,35.94,424.56,Two Year,Bank Transfer,None,No,No Internet,2,3.0,2,35.9,82.0,58.12,1,Single,Desktop,No
CUST-06021,45.0,Female,28,111.55,3157.94,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,2,5.0,3,21.0,94.0,287.2,1,Married,Desktop,Yes
CUST-06022,47.0,Male,16,57.21,934.3,Month-to-Month,Credit Card,Fiber Optic,No Internet,No,2,1.0,3,1.0,75.0,174.58,1,Single,Desktop,Yes
CUST-06023,76.0,Female,6,,378.02,Month-to-Month,Electronic Check,DSL,No,Yes,3,4.0,1,1.0,200.0,9.68,2,Divorced,Mobile,Yes
CUST-06024,38.0,Male,38,60.16,,One Year,Electronic Check,Fiber Optic,No,No,0,4.0,3,7.1,2.0,234.45,2,Married,Desktop,No
CUST-06025,37.0,Male,2,46.05,51.11,Month-to-Month,Credit Card,None,No Internet,No,5,4.0,5,22.7,1.0,202.39,4,Single,Mobile,Yes
CUST-06026,43.0,Female,17,107.5,1754.16,One Year,Mailed Check,Fiber Optic,No,Yes,1,4.0,3,4.8,80.0,116.7,1,Divorced,Mobile,No
CUST-06027,57.0,Female,5,51.22,263.13,One Year,Electronic Check,Fiber Optic,No Internet,No,1,5.0,3,70.3,0.0,209.19,2,Divorced,Desktop,No
CUST-06028,20.0,Male,1,75.86,32.75,One Year,Bank Transfer,Fiber Optic,No,No,2,4.0,1,37.7,64.0,274.33,5,Single,Mobile,Yes
CUST-06029,18.0,Male,16,42.0,647.23,Two Year,Credit Card,Fiber Optic,Yes,No,1,5.0,3,30.0,62.0,64.69,3,Married,Mobile,No
CUST-06030,33.0,Female,16,97.74,1557.46,Month-to-Month,Mailed Check,None,Yes,No,1,2.0,3,1.0,23.0,158.51,1,Married,Mobile,Yes
CUST-06031,19.0,Female,29,95.42,2819.38,Two Year,Mailed Check,Fiber Optic,No Internet,No,1,3.0,2,49.9,63.0,231.47,4,Married,Tablet,No
CUST-06032,36.0,Female,32,47.63,1570.6,Month-to-Month,Electronic Check,None,Yes,No,1,1.0,4,13.4,34.0,24.96,4,Married,Mobile,Yes
CUST-06033,49.0,Male,31,86.16,2668.22,Month-to-Month,Bank Transfer,None,No,Yes,1,4.0,3,13.4,5.0,225.53,1,Single,Desktop,No
CUST-06034,29.0,Female,12,,1123.96,Month-to-Month,Bank Transfer,Fiber Optic,No,No,2,4.0,2,1.6,55.0,229.16,0,Divorced,Tablet,No
CUST-06035,,Female,23,74.25,1607.13,One Year,Credit Card,DSL,No,No,3,4.0,1,14.1,15.0,165.83,2,Married,Tablet,Yes
CUST-06036,42.0,Female,20,78.06,1655.06,Month-to-Month,Electronic Check,DSL,No,No,2,3.0,2,11.3,7.0,235.43,2,Married,Desktop,Yes
CUST-06037,54.0,Female,13,75.45,1015.47,One Year,Credit Card,None,Yes,Yes,1,3.0,1,11.7,113.0,201.12,3,Single,Mobile,No
CUST-06038,18.0,Male,21,26.19,555.13,Month-to-Month,Mailed Check,DSL,Yes,Yes,2,2.0,1,3.2,34.0,97.3,1,Married,Mobile,Yes
CUST-06039,53.0,Female,70,85.03,5907.53,Two Year,Credit Card,Fiber Optic,Yes,No,0,3.0,1,11.8,6.0,43.89,1,Divorced,Mobile,No
CUST-06040,53.0,Male,5,64.98,303.0,One Year,Electronic Check,Fiber Optic,Yes,Yes,1,3.0,2,1.1,61.0,288.67,2,Single,Desktop,No
CUST-06041,55.0,Male,56,61.85,3494.07,One Year,Bank Transfer,DSL,Yes,No Internet,0,4.0,3,1.0,52.0,172.71,2,Single,Desktop,No
CUST-06042,59.0,Female,1,104.0,135.6,Two Year,Credit Card,Fiber Optic,No,No Internet,3,4.0,2,3.6,3.0,213.72,2,Single,Mobile,Yes
CUST-06043,72.0,Female,8,20.32,,One Year,Electronic Check,Fiber Optic,Yes,No,0,4.0,3,24.3,4.0,162.25,3,Married,Tablet,No
CUST-06044,37.0,Female,8,43.13,308.62,Month-to-Month,Electronic Check,DSL,Yes,Yes,1,3.0,3,13.9,7.0,222.95,2,Single,Mobile,No
CUST-06045,43.0,Female,23,30.14,646.73,Month-to-Month,Electronic Check,Fiber Optic,No,No Internet,0,5.0,3,33.7,69.0,45.85,2,Single,Desktop,No
CUST-06046,36.0,Male,3,,74.35,One Year,Credit Card,Fiber Optic,Yes,No,3,2.0,2,7.4,38.0,66.48,3,Married,Desktop,No
CUST-06047,42.0,Female,51,45.57,2362.56,Month-to-Month,Bank Transfer,Fiber Optic,No Internet,Yes,2,4.0,3,6.5,69.0,,2,Married,Mobile,No
CUST-06048,63.0,Male,42,116.85,4907.86,Month-to-Month,Mailed Check,DSL,No,No,2,2.0,5,18.1,55.0,16.4,4,Married,Mobile,No
CUST-06049,23.0,Female,25,45.02,1199.57,Month-to-Month,Electronic Check,None,No Internet,No,1,4.0,3,,22.0,136.91,3,Married,Mobile,Yes
CUST-06050,29.0,Male,14,84.37,1182.84,One Year,Electronic Check,Fiber Optic,Yes,Yes,2,4.0,3,7.2,1.0,57.27,3,Married,Mobile,No
CUST-06051,61.0,Female,64,29.83,1909.08,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,3,4.0,2,9.4,38.0,170.78,3,Married,Mobile,Yes
CUST-06052,56.0,Male,42,78.18,3317.09,Month-to-Month,Electronic Check,Fiber Optic,No,No,3,4.0,2,1.8,28.0,139.68,1,Divorced,Mobile,No
CUST-06053,36.0,Female,16,116.45,1924.16,Month-to-Month,Bank Transfer,None,No,Yes,0,2.0,2,3.4,7.0,221.53,5,Married,Mobile,Yes
CUST-06054,53.0,Female,29,47.18,1300.76,One Year,Bank Transfer,Fiber Optic,No,Yes,1,1.0,2,,77.0,92.55,1,Divorced,Desktop,No
CUST-06055,46.0,Male,20,102.81,2000.3,One Year,Credit Card,Fiber Optic,No,Yes,3,4.0,2,14.1,34.0,126.41,3,Divorced,Desktop,No
CUST-06056,63.0,Female,21,117.76,2457.3,One Year,Credit Card,Fiber Optic,No,No Internet,1,4.0,3,13.4,48.0,70.32,1,Married,Desktop,No
CUST-06057,43.0,Female,9,76.86,849.69,Month-to-Month,Bank Transfer,DSL,No Internet,No,2,1.0,3,3.3,44.0,30.85,1,Single,Mobile,No
CUST-06058,56.0,Female,14,48.94,672.09,Two Year,Credit Card,DSL,Yes,No,1,2.0,4,8.6,4.0,68.04,2,Married,Desktop,No
CUST-06059,78.0,Female,1,85.35,79.26,Month-to-Month,Bank Transfer,DSL,No,No,0,4.0,3,38.1,9.0,269.53,2,Single,Desktop,Yes
CUST-06060,50.0,Male,10,102.48,1055.72,One Year,Electronic Check,DSL,No,No,0,5.0,4,29.6,42.0,145.06,0,Married,Tablet,No
CUST-06061,42.0,Male,28,35.14,1032.77,Two Year,Mailed Check,Fiber Optic,No,No,2,3.0,3,12.2,26.0,161.27,3,Married,Tablet,No
CUST-06062,52.0,Male,72,63.25,4562.49,Two Year,Credit Card,DSL,Yes,Yes,0,2.0,2,34.7,,222.25,0,Married,Desktop,Yes
CUST-06063,36.0,Male,72,49.92,3652.46,One Year,Credit Card,None,No,No,2,3.0,3,,16.0,259.27,3,Single,Mobile,No
CUST-06064,75.0,Male,19,46.34,820.76,Two Year,Bank Transfer,None,No,Yes,1,4.0,3,8.0,8.0,6.94,2,Married,Mobile,Yes
CUST-06065,44.0,Female,22,104.08,2251.46,One Year,Credit Card,Fiber Optic,No Internet,No,3,4.0,3,22.5,41.0,37.36,5,Married,Mobile,No
CUST-06066,38.0,Male,4,60.17,298.8,Month-to-Month,Credit Card,Fiber Optic,No,No Internet,3,1.0,4,5.4,4.0,128.22,1,Single,Desktop,Yes
CUST-06067,30.0,Male,28,51.91,1454.03,Month-to-Month,Bank Transfer,DSL,Yes,Yes,0,3.0,4,28.9,28.0,59.83,2,Married,Mobile,No
CUST-06068,57.0,Male,1,78.35,15.23,One Year,Electronic Check,Fiber Optic,No,No,1,4.0,2,6.0,0.0,142.33,2,Married,Mobile,Yes
CUST-06069,54.0,Female,8,39.94,253.39,One Year,Electronic Check,Fiber Optic,No,Yes,4,3.0,1,23.7,35.0,184.41,1,Married,Desktop,Yes
CUST-06070,,Female,26,40.99,,Month-to-Month,Mailed Check,DSL,No,No Internet,1,3.0,3,5.0,2.0,147.05,1,Single,Mobile,No
CUST-06071,50.0,Male,8,70.03,560.35,Two Year,Electronic Check,DSL,No,No,0,5.0,1,37.3,4.0,203.8,2,Married,Desktop,Yes
CUST-06072,20.0,Female,1,58.93,82.3,Month-to-Month,Credit Card,Fiber Optic,No,No Internet,2,5.0,4,3.1,19.0,,3,Married,Mobile,No
CUST-06073,44.0,Male,42,47.5,1978.55,Month-to-Month,Electronic Check,Fiber Optic,,No,4,4.0,4,19.0,0.0,162.51,1,Married,Mobile,No
CUST-06074,48.0,Female,8,23.4,206.45,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,3,3.0,3,7.9,114.0,215.98,1,Married,Mobile,No
CUST-06075,65.0,Female,1,70.08,48.23,Two Year,Bank Transfer,None,No,No Internet,1,3.0,5,1.0,9.0,298.99,3,Married,Desktop,No
CUST-06076,31.0,Male,1,99.66,160.86,Two Year,Mailed Check,Fiber Optic,No,No,1,3.0,4,6.0,0.0,31.56,5,Divorced,Mobile,No
CUST-06077,24.0,Female,6,103.14,746.43,One Year,Electronic Check,DSL,Yes,No,2,2.0,5,3.4,59.0,3.49,2,Married,Mobile,Yes
CUST-06078,29.0,Female,4,41.54,146.53,Two Year,Electronic Check,Fiber Optic,No,No,2,2.0,3,12.2,2.0,87.21,2,Married,Mobile,Yes
CUST-06079,23.0,Male,35,,2752.6,Two Year,Credit Card,Fiber Optic,No,No,0,3.0,2,4.5,62.0,98.64,2,Single,Desktop,Yes
CUST-06080,60.0,Female,9,103.59,952.23,Two Year,Mailed Check,Fiber Optic,Yes,No,1,4.0,1,1.1,48.0,242.46,3,Single,Mobile,No
CUST-06081,63.0,Male,39,58.87,2302.86,Month-to-Month,Electronic Check,None,No,No,2,4.0,1,45.9,3.0,75.48,2,Single,Mobile,Yes
CUST-06082,46.0,Male,4,111.21,477.5,One Year,Credit Card,DSL,No Internet,No Internet,1,3.0,3,28.0,3.0,73.88,1,Married,Desktop,No
CUST-06083,59.0,Male,16,108.3,1756.74,Month-to-Month,Credit Card,DSL,No,Yes,1,2.0,1,1.0,40.0,261.13,3,Single,Desktop,Yes
CUST-06084,43.0,Male,27,38.81,1024.32,Two Year,Credit Card,Fiber Optic,No,No,1,4.0,2,4.7,46.0,128.74,2,Divorced,Tablet,No
CUST-06085,40.0,Male,25,43.9,,Two Year,Credit Card,DSL,No,No Internet,0,2.0,3,14.9,14.0,197.39,2,Married,Mobile,No
CUST-06086,37.0,Female,22,36.04,802.96,One Year,Electronic Check,Fiber Optic,Yes,Yes,3,2.0,1,5.8,62.0,62.41,1,Single,Tablet,No
CUST-06087,37.0,Male,62,37.61,2312.58,Month-to-Month,Credit Card,Fiber Optic,No,No,0,3.0,5,5.0,6.0,180.65,3,Married,Mobile,Yes
CUST-06088,20.0,Male,6,108.79,774.9,Month-to-Month,Mailed Check,DSL,Yes,Yes,2,4.0,4,13.6,28.0,268.36,3,Divorced,Desktop,Yes
CUST-06089,45.0,Female,16,111.11,1771.95,Month-to-Month,Electronic Check,Fiber Optic,No,No,3,4.0,3,3.2,16.0,219.41,2,Married,Desktop,Yes
CUST-06090,41.0,Female,51,23.19,1195.44,Month-to-Month,Bank Transfer,Fiber Optic,No,No,1,4.0,4,15.7,12.0,41.86,6,Married,Desktop,No
CUST-06091,52.0,Female,1,77.36,86.13,One Year,Bank Transfer,DSL,No,No Internet,1,3.0,2,1.4,23.0,39.49,1,Married,Desktop,No
CUST-06092,43.0,Female,1,74.42,67.93,Month-to-Month,Bank Transfer,Fiber Optic,No,No,2,4.0,4,5.9,10.0,30.55,1,Married,Tablet,Yes
CUST-06093,39.0,Female,6,57.05,364.73,Two Year,Credit Card,Fiber Optic,No Internet,No,1,2.0,4,1.8,7.0,275.7,3,Married,Mobile,No
CUST-06094,29.0,Female,24,81.17,1905.83,Month-to-Month,Credit Card,Fiber Optic,No Internet,No Internet,0,3.0,1,5.3,23.0,182.93,1,Divorced,Desktop,No
CUST-06095,43.0,Female,7,112.74,819.01,Two Year,Bank Transfer,Fiber Optic,Yes,Yes,5,4.0,3,17.2,22.0,5.21,1,Single,Mobile,No
CUST-06096,52.0,Female,5,35.03,87.23,One Year,Mailed Check,Fiber Optic,Yes,No,2,4.0,3,21.7,49.0,251.57,2,Divorced,Mobile,No
CUST-06097,25.0,Male,14,30.04,355.66,Month-to-Month,Mailed Check,DSL,No Internet,No,3,1.0,2,2.3,31.0,97.96,3,Divorced,Mobile,Yes
CUST-06098,43.0,Male,22,21.34,560.77,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,0,2.0,2,20.6,12.0,202.88,3,Single,Desktop,No
CUST-06099,45.0,Female,6,54.38,263.47,Two Year,Electronic Check,Fiber Optic,No,No Internet,2,1.0,1,1.3,34.0,255.56,2,Married,Tablet,No
CUST-06100,31.0,Male,8,51.76,316.08,One Year,Mailed Check,Fiber Optic,Yes,No,0,4.0,3,3.7,3.0,226.17,1,Single,Mobile,No
CUST-06101,33.0,Male,22,61.08,1282.19,Month-to-Month,Bank Transfer,DSL,No,No Internet,2,4.0,3,10.4,6.0,246.49,0,Married,Desktop,No
CUST-06102,45.0,Female,69,68.33,4801.77,Month-to-Month,Credit Card,DSL,Yes,No Internet,0,1.0,5,53.2,26.0,241.28,2,Married,Mobile,No
CUST-06103,26.0,Female,26,93.78,2348.69,One Year,Electronic Check,None,No Internet,No,1,4.0,3,54.5,24.0,44.73,0,Married,Desktop,No
CUST-06104,46.0,Male,36,57.21,2011.77,Month-to-Month,Mailed Check,Fiber Optic,Yes,No Internet,0,4.0,2,9.8,22.0,116.3,5,Married,Mobile,No
CUST-06105,29.0,Female,10,51.06,437.69,Month-to-Month,Credit Card,Fiber Optic,No,No,2,2.0,1,24.5,30.0,274.29,1,Married,Mobile,Yes
CUST-06106,56.0,Female,7,100.69,691.12,One Year,Credit Card,Fiber Optic,Yes,No Internet,2,3.0,3,12.1,5.0,28.13,3,Married,Tablet,No
CUST-06107,74.0,Female,14,102.98,1419.92,One Year,Credit Card,Fiber Optic,No,Yes,0,5.0,2,20.9,48.0,292.93,0,Married,Desktop,No
CUST-06108,29.0,Female,39,41.28,1585.88,Month-to-Month,Credit Card,DSL,No Internet,Yes,0,4.0,5,15.9,62.0,67.94,1,Single,Desktop,No
CUST-06109,49.0,Female,14,49.47,785.39,Two Year,Credit Card,DSL,Yes,,1,3.0,2,17.9,22.0,185.39,1,Single,Mobile,No
CUST-06110,31.0,Female,45,100.51,4463.0,One Year,Bank Transfer,DSL,Yes,Yes,3,4.0,1,8.7,34.0,98.12,0,Married,Desktop,No
CUST-06111,56.0,Male,72,25.94,1862.57,Two Year,Mailed Check,Fiber Optic,No,No,1,5.0,3,26.9,51.0,294.82,3,Married,Mobile,No
CUST-06112,24.0,Female,1,50.58,67.51,Month-to-Month,Mailed Check,None,No,Yes,0,3.0,4,8.8,31.0,157.37,2,Married,Desktop,Yes
CUST-06113,48.0,Female,1,62.84,13.83,Month-to-Month,Mailed Check,Fiber Optic,No Internet,Yes,2,4.0,1,18.4,17.0,44.86,1,Married,Desktop,No
CUST-06114,29.0,Female,3,36.71,134.46,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,3,2.0,1,30.6,34.0,254.03,0,Divorced,Desktop,No
CUST-06115,39.0,Female,11,35.99,375.9,Month-to-Month,Credit Card,DSL,No,No,1,1.0,5,16.0,80.0,120.47,4,Married,Desktop,Yes
CUST-06116,27.0,Male,3,60.49,200.19,Two Year,Credit Card,None,No,Yes,0,4.0,1,10.7,10.0,255.59,0,Married,Mobile,No
CUST-06117,,Female,49,93.45,4573.65,Two Year,Mailed Check,Fiber Optic,Yes,No,0,3.0,3,11.3,48.0,133.06,1,Married,Mobile,No
CUST-06118,30.0,Male,1,102.02,0.0,One Year,Credit Card,Fiber Optic,Yes,Yes,3,5.0,1,18.5,178.0,279.9,1,Married,Mobile,Yes
CUST-06119,49.0,Male,9,115.92,1108.58,One Year,Electronic Check,Fiber Optic,No Internet,No,3,4.0,1,1.5,43.0,16.65,2,Single,Desktop,No
CUST-06120,37.0,Male,4,25.4,205.12,One Year,Credit Card,Fiber Optic,No Internet,Yes,1,3.0,1,15.2,11.0,295.02,2,Single,Mobile,No
CUST-06121,40.0,Male,64,39.67,2530.04,One Year,Credit Card,DSL,No,Yes,3,3.0,3,7.0,3.0,139.19,0,Married,Desktop,No
CUST-06122,,Female,26,93.66,,Month-to-Month,Credit Card,DSL,No Internet,No,1,4.0,3,2.2,23.0,110.74,3,Single,Mobile,No
CUST-06123,31.0,Male,58,72.06,4254.78,One Year,Electronic Check,DSL,Yes,No Internet,1,3.0,1,36.5,3.0,12.52,1,Single,Desktop,No
CUST-06124,44.0,Male,72,50.77,3749.96,One Year,Credit Card,Fiber Optic,No,No,2,3.0,1,10.3,18.0,68.38,3,Single,Tablet,No
CUST-06125,63.0,Female,16,,608.52,Month-to-Month,Credit Card,None,No,No Internet,3,1.0,5,9.2,12.0,93.77,2,Married,Mobile,Yes
CUST-06126,31.0,Male,6,46.05,265.37,Month-to-Month,Bank Transfer,DSL,No Internet,No,2,2.0,3,11.7,19.0,218.45,5,Single,Mobile,No
CUST-06127,58.0,Male,5,60.93,300.65,Month-to-Month,Electronic Check,Fiber Optic,No,No,0,4.0,3,14.6,11.0,209.22,3,Single,Desktop,Yes
CUST-06128,62.0,Male,6,35.72,130.59,One Year,Bank Transfer,DSL,No Internet,No Internet,2,3.0,1,3.2,55.0,265.64,0,Single,Tablet,Yes
CUST-06129,30.0,Male,29,114.42,3303.62,Month-to-Month,Mailed Check,DSL,No Internet,No,2,2.0,1,14.7,17.0,281.91,1,Single,Mobile,No
CUST-06130,21.0,Male,1,28.76,114.51,One Year,Bank Transfer,Fiber Optic,Yes,Yes,1,1.0,2,6.5,3.0,218.03,3,Married,Mobile,No
CUST-06131,46.0,Male,1,116.56,108.13,Month-to-Month,Credit Card,Fiber Optic,Yes,No Internet,3,2.0,3,18.8,31.0,207.13,3,Married,Mobile,No
CUST-06132,34.0,Female,22,102.19,2196.18,Month-to-Month,Bank Transfer,DSL,Yes,Yes,3,4.0,2,22.2,45.0,269.85,2,Married,Mobile,Yes
CUST-06133,68.0,Male,24,60.32,1472.51,Two Year,Bank Transfer,Fiber Optic,No,No,2,2.0,3,1.0,16.0,39.28,2,Married,Mobile,No
CUST-06134,42.0,Male,26,91.98,2358.12,One Year,Electronic Check,DSL,No,Yes,3,3.0,3,18.9,27.0,23.22,2,Single,Mobile,No
CUST-06135,30.0,Female,11,85.15,933.33,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,4,3.0,2,6.5,17.0,212.31,3,Married,Mobile,No
CUST-06136,25.0,Male,39,39.33,1470.43,Two Year,Electronic Check,Fiber Optic,No,No,0,4.0,1,5.4,6.0,92.91,3,Married,Mobile,No
CUST-06137,57.0,Female,18,51.91,882.55,Month-to-Month,Bank Transfer,DSL,No,Yes,2,3.0,3,7.0,27.0,127.27,0,Married,Desktop,No
CUST-06138,34.0,Female,2,69.31,175.5,Two Year,Credit Card,Fiber Optic,No,No Internet,0,5.0,1,12.9,36.0,182.35,3,Married,Desktop,No
CUST-06139,42.0,Male,38,81.78,3113.43,One Year,Mailed Check,DSL,No,No,1,4.0,2,1.8,8.0,285.23,4,Married,Mobile,Yes
CUST-06140,55.0,Female,72,72.29,5166.08,Month-to-Month,Bank Transfer,DSL,Yes,No,3,5.0,1,18.0,37.0,262.03,4,Married,Tablet,Yes
CUST-06141,35.0,Male,1,65.3,71.28,One Year,Electronic Check,DSL,No,No,0,4.0,2,8.8,58.0,220.2,0,Divorced,Tablet,No
CUST-06142,41.0,Male,11,62.32,655.16,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,0,,3,2.6,74.0,129.21,2,Single,Desktop,No
CUST-06143,41.0,Female,16,67.83,1046.09,Month-to-Month,Electronic Check,DSL,No,No,1,,3,10.7,5.0,237.81,3,Single,Mobile,No
CUST-06144,51.0,Female,3,61.44,242.52,Month-to-Month,Bank Transfer,Fiber Optic,No,No,2,1.0,3,12.8,5.0,53.95,4,Single,Tablet,No
